source,isbn,title,authors,trust,confidence
textbookxdotcom,0201709155,modeling xml applications with uml practical ebusiness applications,david carlson,0.8293554590601047,0.9733196635381373
papamedia.com,0201709155,modeling xml applications with uml practical ebusiness applications,david carlson,0.8733613942170575,0.9733196635381373
paperbackworld.de,0201709155,modeling xml applications with uml practical ebusiness applications,david carlson,0.9267988211560819,0.9733196635381373
revaluation books,0201709155,modeling xml applications with uml practical ebusiness applications,david carlson,0.9237457492069083,0.9733196635381373
limelight bookshop,0201709155,modeling xml applications with uml practical ebusiness applications,carlson david,0.8900841152974155,0.982998111114569
collegebooksdirect.com,0321159837,distributed virtual machines inside the rotor cli,nutt gary j nutt gary,0.9358603987009935,0.773708094480119
textbooksnow,0321159837,distributed virtual machines inside rotor cli,nutt,0.7504402992037211,0.7774796010145187
opoe-abe books,0321159837,distributed virtual machines,nutt,0.7348790216722247,0.7774796010145187
textbook recycling co.,0321159837,distributed virtual machines inside the rotor cli,nutt,0.8172629340941239,0.7774796010145187
indoo.com,0321159837,distributed virtual machines inside the rotor cli,nutt gary,0.8993434329018792,0.7905126580461423
textbookxdotcom,0321159837,distributed virtual machines inside the rotor cli,gary j nutt,0.8293554590601047,0.7325170039357711
books2anywhere.com,0321159837,distributed programming,nutt gary,0.9588284623552487,0.7905126580461423
papamedia.com,0321159837,distributed virtual machines inside the rotor cli,gary nutt,0.8733613942170575,0.7901665508391418
revaluation books,0321159837,distributed virtual machines inside the rotor cli,gary nutt,0.9237457492069083,0.7901665508391418
limelight bookshop,0321159837,distributed virtual machines inside the rotor cli,nutt gary j,0.8900841152974155,0.7541859759586945
the e,0321267516,operating systems a systematic view,davis william s rajkumar t m,0.9817995946949345,0.992896362835682
happybook,0321267516,operating systems a systematic view,davis william s rajkumar t m,0.9805213064180616,0.992896362835682
bookbyte / norwest textbooks,0321267516,operating systems a systematic view by davis 6th edition,davis william srajkumar tm,0.9280766480694883,0.9452982260270709
cheapbookshop,0321267516,operating systems a systematic view,davis william s rajkumar t m,0.9962903950295374,0.992896362835682
www.textbooksrus.com,0321267516,operating systems a systematic view 6th edition,william s davis tm rajkumar,0.9470306162988542,0.9745726420214138
brandnewtextbooks,0321267516,operating systems a systematic view,davis william s rajkumar t m,0.9617814597868695,0.992896362835682
ecampus.com,0321267516,operating systems a systematic view,davis william s rajkumar t m,0.9361252860914566,0.992896362835682
textbook recycling co.,0321267516,operating systems a systematic view 6th ed,davis,0.8172629340941239,0.7847497971413275
bunches of books,0321267516,operating systems a systematic view 6th edition,william s davis tm rajkumar,0.9424276114238477,0.9745726420214138
jefeducator,0321267516,operating systems a systematic view,davis william s rajkumar t m,0.9873446948220346,0.992896362835682
lgtextbooks.com,0321267516,operating systems,davis,0.8079085052652017,0.7847497971413275
book booth,0321267516,operating systems a systematic view 6th edition,davis william s rajkumar t m,0.9310110238223237,0.992896362835682
alinonline,0321267516,operating systems a systematic view,davis william s rajkumar t m,0.9406959615058763,0.992896362835682
textbooksnow,0321267516,operating systems,davis,0.7504402992037211,0.7847497971413275
textbook brokers,0321267516,operating systems a systematic view 6th edition,william s davis tm rajkumar,0.9375251894309492,0.9745726420214138
collegetextbookbin.com,0321267516,operating systems,davis,0.7534290962900305,0.7847497971413275
aaabooks4u,0321267516,operating systems a systematic view 6th edition,davis,0.9221411694138749,0.7847497971413275
opoe-abe books,0321267516,operating systems,davis,0.7348790216722247,0.7847497971413275
a1books,0321267516,operating systems a systematic view,davis william s rajkumar tm,0.9107805611839029,0.9663971279751856
textbookxdotcom,0321267516,operating systems a systematic view,william s davis,0.8293554590601047,0.87110773665966
caiman,0321267516,operating systems,davis william s rajkumar t m,0.8996170885289858,0.992896362835682
players quest,0321267516,operating systems a systematic view 6th edition,william s davis tm rajkumar,0.9606144401825902,0.9745726420214138
books2anywhere.com,0321267516,operating systems,davis william s rajkumar t m,0.9588284623552487,0.992896362835682
papamedia.com,0321267516,operating systems a systematic view 6th edition,william s davis tm rajkumar,0.8733613942170575,0.9745726420214138
englishbookservice.com gti gmbh,0321267516,operating systems a systematic view,davis william s rajkumar tm,0.9683214339581027,0.9663971279751856
revaluation books,0321267516,operating systems a systematic view,davis william s rajkumar t m,0.9237457492069083,0.992896362835682
gunars store,0321267516,operating systems cp,davis rajkumar,0.8813573351002646,0.8941592298274259
gunter koppon,0321267516,operating systems cp,davis rajkumar,0.8913932404425284,0.8941592298274259
limelight bookshop,0321267516,operating systems a systematic view,davis william s,0.8900841152974155,0.8877958167639948
international books,032122731X,unix the textbook 2nd edition paperback,syed mansoor sarwar robert koretsky syed aqeel sarwar,0.9687176907922393,0.989861869155379
the e,032122731X,unix the textbook,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9817995946949345,0.9965788455491513
booksoul,032122731X,unix the textbook,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9917725361612578,0.9965788455491513
happybook,032122731X,unix the textbook,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9805213064180616,0.9965788455491513
allenac,032122731X,unix the textbook 2nd edition,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9823504324189063,0.9965788455491513
enjoystudy,032122731X,unix the textbook 2nd edition,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9766759766932226,0.9965788455491513
readmate,032122731X,unix the textbook 2nd edition,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9869348099414434,0.9965788455491513
51textbooks,032122731X,unix,robert koretsky syed mansoor sarwar,0.9715208531556296,0.9751349042008302
bookbyte / norwest textbooks,032122731X,unix the textbook by sarwar 2nd edition,sarwar syed mansoor koretsky robert,0.9280766480694883,0.9826645674458174
textbooksnow,032122731X,unix textbook,sarwar,0.7504402992037211,0.6818885767092335
indoo.com,032122731X,unix the textbook,sarwar syed mansoorkoretsky robertsarwar syed aqeel,0.8993434329018792,0.9838953597442345
a1books,032122731X,unix the textbook,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9107805611839029,0.9965788455491513
textbookxdotcom,032122731X,unix the textbook,syed mansoor sarwar,0.8293554590601047,0.9831795844916549
powell's  books,032122731X,unix the textbook 2nd edition,sarwar syed mansoor,0.9257430697715145,0.9928369483267498
movies with a smile,032122731X,unix the textbook,sarwar syed mansoor and koretsky robert and sarwar syed aqeel,0.9487572044461003,0.9780479898631215
caiman,032122731X,unix 2e,sarwar syed mansoor,0.8996170885289858,0.9928369483267498
dvd legacy,032122731X,unix the textbook,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.981339864115772,0.9965788455491513
players quest,032122731X,unix the textbook 2nd edition,syed mansoor sarwar robert koretsky syed aqeel sarwar,0.9606144401825902,0.989861869155379
books2anywhere.com,032122731X,unix,sarwar syed mansoor koretsky robert,0.9588284623552487,0.9826645674458174
mellon's books,032122731X,unix,sarwar syed mansoor,0.9485798521716226,0.9928369483267498
paperbackworld.de,032122731X,unix the textbook,syed mansoor sarwar robert koretsky syed aqeel sarwar,0.9267988211560819,0.989861869155379
thebookcom,032122731X,unix a textbook,sarwar syed mansoor,0.9386629220301413,0.9928369483267498
papamedia.com,032122731X,unix the textbook 2nd edition,syed mansoor sarwar et al,0.8733613942170575,0.9686998604216235
free u.s. air shipping @ thebookcompany,032122731X,unix a textbook,sarwar syed mansoor,0.9517191609826555,0.9928369483267498
the book depository,032122731X,unix,syed mansoor sarwar,0.871763517676337,0.9831795844916549
englishbookservice.com gti gmbh,032122731X,unix a textbook,sarwar syed mansoor,0.9683214339581027,0.9928369483267498
thesaintbookstore,032122731X,unix the textbook 2nd edition,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.976798343928297,0.9965788455491513
revaluation books,032122731X,unix the textbook,sarwar syed mansoor koretsky robert,0.9237457492069083,0.9826645674458174
limelight bookshop,032122731X,unix the textbook,sarwar syed mansoor,0.8900841152974155,0.9928369483267498
collegebooksdirect.com,1576761061,a operating systems for technicians,meadors todd schmidt cheryl ann,0.9358603987009935,0.8165246697278178
indoo.com,1576761061,a operating systems for technicians,meadors toddschmidt cheryl a,0.8993434329018792,0.7874159382517922
back alley books,1576761061,a operating systems for technicians,schmidt cheryl meadors todd,0.9291706928291283,0.7875597094050081
a1books,1576761061,a operating systems for technicians,meadors todd schmidt cheryl a,0.9107805611839029,0.7973757713446684
textbookxdotcom,1576761061,a operating systems for technicians,todd meadors,0.8293554590601047,0.4950621429683237
caiman,1576761061,a operating systems for techn,schmidt cheryl a,0.8996170885289858,0.7463179382589049
papamedia.com,1576761061,a operating systems for technicians,cheryl schmidt,0.8733613942170575,0.6829102526784028
paperbackworld.de,1576761061,a operating systems for technicians,cheryl a schmidt todd meadors meadors,0.9267988211560819,0.7518109081643891
revaluation books,1576761061,a operating systems for technicians,meadors todd schmidt cheryl ann,0.9237457492069083,0.8165246697278178
limelight bookshop,1576761061,a operating systems for technicians,schmidt cheryl a,0.8900841152974155,0.7463179382589049
govind garg,0201773449,operating systems third edition,nutt,0.9431169376221793,0.9716844008403174
international books,0201773449,operating systems 3rd edition hardcover,gary nutt,0.9687176907922393,0.978450565987875
technischer overseas pvt. ltd.,0201773449,operating systems 3e,nutt,0.7558997565380648,0.9716844008403174
the e,0201773449,operating systems,nutt gary j,0.9817995946949345,0.9976890533967631
happybook,0201773449,operating systems,nutt gary j,0.9805213064180616,0.9976890533967631
allenac,0201773449,operating systems third edition,nutt gary,0.9823504324189063,0.9901141861882636
enjoystudy,0201773449,operating systems third edition,nutt gary,0.9766759766932226,0.9901141861882636
readmate,0201773449,operating systems third edition,nutt gary,0.9869348099414434,0.9901141861882636
51textbooks,0201773449,operating systems,gary j nutt,0.9715208531556296,0.9568722541878394
brandnewtextbooks,0201773449,operating systems,nutt gary j,0.9617814597868695,0.9976890533967631
missionbooks,0201773449,operating systems,nutt gary j,0.9557864584798912,0.9976890533967631
ecampus.com,0201773449,operating systems,nutt gary j,0.9361252860914566,0.9976890533967631
lgtextbooks.com,0201773449,operating systems,nutt,0.8079085052652017,0.9716844008403174
bookbyte / norwest textbooks,0201773449,operating systems by nutt 3rd edition,nutt gary j,0.9280766480694883,0.9976890533967631
alinonline,0201773449,operating systems,nutt gary j,0.9406959615058763,0.9976890533967631
alinonline,0201773449,operating systems,nutt gary j clegg nancy,0.9406959615058763,0.7500667121787423
textbooksnow,0201773449,operating systems,nutt,0.7504402992037211,0.9716844008403174
collegetextbookbin.com,0201773449,operating systems,nutt,0.7534290962900305,0.9716844008403174
bookholders,0201773449,operating systems third edition,gary nutt,0.9463406821173866,0.978450565987875
aaabooks4u,0201773449,operating systems third edition,nutt gary,0.9221411694138749,0.9901141861882636
opoe-abe books,0201773449,operating sysmodperspective,nutt,0.7348790216722247,0.9716844008403174
bobs books,0201773449,operating systems cp,nutt,0.9211670314157427,0.9716844008403174
indoo.com,0201773449,operating systems,nutt gary,0.8993434329018792,0.9901141861882636
bobs books,0201773449,operating systems 3e,gary nutt university of colorado boulder,0.9211670314157427,0.33008471758740565
a1books,0201773449,operating systems,nutt gary,0.9107805611839029,0.9901141861882636
textbookxdotcom,0201773449,operating systems,gary j nutt,0.8293554590601047,0.9568722541878394
books down under,0201773449,operating systems 3e,gary nutt university of colorado boulder,0.921980660671882,0.33008471758740565
caiman,0201773449,operating systems 3e,nutt gary j,0.8996170885289858,0.9976890533967631
players quest,0201773449,operating systems third edition,gary nutt,0.9606144401825902,0.978450565987875
paperbackshop-us,0201773449,operating systems,nutt gary j,0.9242906149786049,0.9976890533967631
books2anywhere.com,0201773449,operating systems,nutt gary j,0.9588284623552487,0.9976890533967631
papamedia.com,0201773449,operating systems third edition,gary nutt,0.8733613942170575,0.978450565987875
englishbookservice.com gti gmbh,0201773449,operating systems a modern perspective,nutt gary j,0.9683214339581027,0.9976890533967631
gunter koppon,0201773449,operating systems cp,nutt,0.8913932404425284,0.9716844008403174
gunars store,0201773449,operating systems cp,nutt,0.8813573351002646,0.9716844008403174
revaluation books,0201773449,operating systems,nutt gary j,0.9237457492069083,0.9976890533967631
limelight bookshop,0201773449,operating systems,nutt gary j,0.8900841152974155,0.9976890533967631
indoo.com,0201773457,linux unix programming tools a primer for software developers,sarwar syed mansooralsaqabi khaled h,0.8993434329018792,0.6147603795413659
textbookxdotcom,0201773457,linux and unix programming tools a primer for software developers,syed mansoor sarwar,0.8293554590601047,0.6484676614002932
gunars store,0201773457,linux programming toolsprimer for sft dev,sarwar koretsky,0.8813573351002646,0.659663525489553
gunter koppon,0201773457,linux programming toolsprimer for sft dev,sarwar koretsky,0.8913932404425284,0.659663525489553
limelight bookshop,0201773457,linux amp unix programming tools a primer for software developers,sarwar syed mansoor,0.8900841152974155,0.6484676614002932
opoe-abe books,0201741954,interactive linux tutorialrefwcd,addisonwesley,0.7348790216722247,0.5854950384995075
textbooksnow,0201725959,linux textbook wcd,sarwar,0.7504402992037211,0.6886728994584508
fireside angler,0201725959,linux the textbook,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9121142223161048,0.9121142223161048
htbook,0201725959,linux the textbook,syed mansoor sarwar robert koretsky syed aqeel sarwar,0.9092381214036427,0.8953487691915295
opoe-abe books,0201725959,linuxthe textbookwcd,sarwar,0.7348790216722247,0.6886728994584508
totalqualitybooks,0201725959,linux the textbook,syed mansoor sarwar robert koretsky syed aqeel sarwar,0.9443104005325162,0.8953487691915295
indoo.com,0201725959,linux the textbook,sarwar syed mansoorkoretsky robertsarwar syed aqeel,0.8993434329018792,0.874461911876312
caiman,0201725959,linux,sarwar syed mansoor,0.8996170885289858,0.8666770483985315
a1books,0201725959,linux the textbook,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.9107805611839029,0.9121142223161048
paperbackshop-us,0201725959,linux,sarwar syed mansoor koretsky robert,0.9242906149786049,0.8896408697120641
books2anywhere.com,0201725959,linux,sarwar syed mansoor koretsky robert,0.9588284623552487,0.8896408697120641
papamedia.com,0201725959,linux the textbook,syed mansoor sarwar et al,0.8733613942170575,0.8201606116005419
revaluation books,0201725959,linux the textbook,sarwar syed mansoor koretsky robert,0.9237457492069083,0.8896408697120641
limelight bookshop,0201725959,linux the textbook,sarwar syed mansoor,0.8900841152974155,0.8666770483985315
"r. c., bookseller",0201725959,linux the textbook,sarwar syed mansoor koretsky robert sarwar syed aqeel,0.953833855157759,0.9121142223161048
bookbyte / norwest textbooks,0201612437,kernel projects for linux by nutt,nutt gary j,0.9280766480694883,0.9561238538553368
international books,0201612437,kernel projects for linux softcover cdrom,gary nutt,0.9687176907922393,0.92810961842849
arvelle buch- und medienversand,0201612437,kernel projects for linux,nutt gary,0.9702779749816799,0.940560680918088
the e,0201612437,kernel projects for linux,nutt gary j nutt gary,0.9817995946949345,0.9678928567746737
happybook,0201612437,kernel projects for linux,nutt gary j nutt gary,0.9805213064180616,0.9678928567746737
51textbooks,0201612437,kernel projects for linux,gary j nutt,0.9715208531556296,0.9088874577553131
ecampus.com,0201612437,kernel projects for linux,nutt gary j nutt gary,0.9361252860914566,0.9678928567746737
textbooksnow,0201612437,kernel projects for linux w2 cds,nutt,0.7504402992037211,0.6922588308209541
indoo.com,0201612437,kernel projects for linux,nutt gary,0.8993434329018792,0.940560680918088
books2anywhere.com,0201612437,kernel projects for linux,gary nutt,0.9588284623552487,0.92810961842849
textbookxdotcom,0201612437,kernel projects for linux,gary j nutt,0.8293554590601047,0.9088874577553131
books2anywhere.com,0201612437,kernel projects for linux,nutt gary j nutt gary,0.9588284623552487,0.9678928567746737
revaluation books,0201612437,kernel projects for linux,nutt gary j,0.9237457492069083,0.9561238538553368
caiman,0201612437,skernel projects for li cduni,nutt gary j,0.8996170885289858,0.9561238538553368
a1books,0201612437,kernel projects for linux,nutt gary,0.9107805611839029,0.940560680918088
paperbackshop-us,0201612437,kernel projects for linux,nutt gary j nutt gary,0.9242906149786049,0.9678928567746737
papamedia.com,0201612437,kernel projects for linux with cdrom,gary nutt,0.8733613942170575,0.92810961842849
limelight bookshop,0201612437,kernel projects for linux,nutt gary j,0.8900841152974155,0.9561238538553368
best bargain books,0201477084,operating system projects using windows nt,gary j nutt,0.962004199724584,0.7990491345585361
great buy books,0201477084,operating system projects using windows nt,gary nutt,0.9455201536964254,0.8195475779703143
betterworld.com,0201477084,operating system projects using windows nt,gary nutt,0.9316930926150601,0.8195475779703143
bookbyte / norwest textbooks,0201477084,operating system projects using windows nt by nutt,nutt gary nutt gary,0.9280766480694883,0.8339362925664215
college book service,0201477084,operating system projects using windows nt pb 1999,nutt gary nutt gary,0.9191103241513162,0.8339362925664215
powell's  books,0201477084,operating system projects using windows,nutt gary,0.9257430697715145,0.8147551164870248
charles river bookshop,0201477084,operating system projects using windows nt,nutt gary,0.6711254750727839,0.8147551164870248
opoe-abe books,0201477084,operating sysprojusing windnt,nutt,0.7348790216722247,0.6490923054269913
revaluation books,0201477084,operating system projects using windows nt,gary j nutt,0.9237457492069083,0.7990491345585361
limelight bookshop,0201477084,operating system projects for windows nt,nutt gary j,0.8900841152974155,0.7905446555918992
louis morin,0201548879,osp an environment for operating system projects,kifer michael smolka scott a,0.8330653728209031,0.7267964881660637
textbooksnow,0201548879,osp environment for operating systems,kifer,0.7504402992037211,0.5505619117911371
bookmantra.com,0201548879,osp an environment for operating system projects,kifersmolka,0.8276050620873543,0.5996485212480133
www.textbooksrus.com,0201548879,osp an environment for operating system projects,michael kifer scott a smolka,0.9470306162988542,0.7947105927525533
indoo.com,0201548879,osp an environment for operating system projects,kifer michaelsmolka scott a,0.8993434329018792,0.717214520738687
textbookxdotcom,0201548879,osp an environment for operating system projects,michael kifer,0.8293554590601047,0.6289616082115455
papamedia.com,0201548879,osp an environment for operating system projects,michael kifer scott a smolka,0.8733613942170575,0.7947105927525533
revaluation books,0201548879,osp an environment for operating system projects,michael kifer scott a smolka,0.9237457492069083,0.7947105927525533
jacaranda online,0201622076,sad macs bombs and other disasters and what to do about them,ted landau,0.9675414474189782,0.9338788382194321
diane's books and  novelties,0201622076,sad macs bombs and other disasters,landau ted,0.9338788382194321,0.9338788382194321
betterworld.com,0201622076,sad macs bombs and other disasters and what to do about them,ted landau,0.9316930926150601,0.9338788382194321
frugal media corporation,0201622076,sad macs bombs and other disasters and what to do about them,ted landau,0.965712503197387,0.9338788382194321
"pacific book exchange, llc",0201622076,sad macs bombs and other disasters and what to do about them,landau ted,0.9560755363671141,0.9338788382194321
wonder book,0201622076,sad macs bombs and other disasters and what to do about them,ted landau,0.9483204566455344,0.9338788382194321
nycprice,0201622076,sad macs bombs and other disasters and what to do about them,ted landau,0.9472323045826494,0.9338788382194321
recycled pages,0201622076,sad macs bombs and other disasters and what to do about them,landau ted,0.9338788382194321,0.9338788382194321
jr books,0201622076,sad macs bombs and other disasters and what to do about them,ted landau,0.9338788382194321,0.9338788382194321
dave henson - books,0201622076,sad macs bombs and other disasters and what to do about them,landau ted,0.9338788382194321,0.9338788382194321
doug's top hat computer books,0201622076,sad macs bombs and other disasters and what to do about them,landau ted,0.9785059546752765,0.9338788382194321
louis morin,0201622076,sad macs bombs and other disasters and what to do about them,landau ted,0.8330653728209031,0.9338788382194321
thriftbooks.com,0805375651,a practical guide to the unix system 3rd edition,mark g sobell,0.9837678504454885,0.9712135944698747
great buy books,0805375651,a practical guide to the unix system 3rd edition,mark g sobell,0.9455201536964254,0.9712135944698747
beagle books,0805375651,a practical guide to the unix system 3rd edition,sobell mark g,0.9717705654446077,0.9965085336992575
bookholders,0805375651,a practical guide to the unix system,mark g sobell,0.9463406821173866,0.9712135944698747
powell's  books,0805375651,practical guide to the unix system 3ed,sobell mark g,0.9257430697715145,0.9965085336992575
hound dog books,0805375651,a practical guide to the unix system,sobell mark g,0.9965085336992575,0.9965085336992575
bingobooks2,0805375651,a practical guide to the unix system,sobell mark g,0.9458860503624124,0.9965085336992575
silicon valley fine books,0805375651,a practical guide to the unix system 3e,sobell mark,0.9138711186220941,0.9469716862855202
university of leicester bookshop ba,0805375651,practical guide to the unix system a,sobell mark g,0.9965085336992575,0.9965085336992575
"pengwyn books, ltd.",0805375651,a practical guide to the unix system third edition,sobell mark g,0.9197517796952481,0.9965085336992575
ecampus.com,0805375651,a practical guide to the unix system,sobell mark g,0.9361252860914566,0.9965085336992575
textbooksnow,0805375651,practical guide to unix system sunos bsd,sobell,0.7504402992037211,0.8477470946997446
opoe-abe books,0805375651,practical guide to unix systemtext,sobell,0.7348790216722247,0.8477470946997446
indoo.com,0805375651,practical guide to the unix system a,sobell mark g,0.8993434329018792,0.9965085336992575
textbookxdotcom,0805375651,a practical guide to the unix system,mark g sobell,0.8293554590601047,0.9712135944698747
paperbackshop-us,0805375651,a practical guide to the unix system,sobell mark g,0.9242906149786049,0.9965085336992575
caiman,0805375651,prac gt the unix system 3e,sobell mark g,0.8996170885289858,0.9965085336992575
a1books,0805375651,a practical guide to the unix system,sobell mark g,0.9107805611839029,0.9965085336992575
books2anywhere.com,0805375651,a practical guide to the unix system,sobell mark g,0.9588284623552487,0.9965085336992575
papamedia.com,0805375651,a practical guide to the unix system 3rd edition,mark g sobell,0.8733613942170575,0.9712135944698747
revaluation books,0805375651,a practical guide to the unix system,sobell mark g,0.9237457492069083,0.9965085336992575
limelight bookshop,0805375651,a practical guide to the unix system,sobell mark g,0.8900841152974155,0.9965085336992575
"verycoolbooks.com, inc.",080537566X,unix system v a practical guide 3rd edition,mark g sobell,0.9535868668703122,0.9951251064455521
thriftbooks.com,080537566X,unix system v a practical guide 3rd edition,mark g sobell,0.9837678504454885,0.9951251064455521
hippo books,080537566X,unix system v a practical guide 3rd edition,mark g sobell,0.9538535148669384,0.9951251064455521
great buy books,080537566X,unix system v a practical guide 3rd edition,mark g sobell,0.9455201536964254,0.9951251064455521
jacaranda online,080537566X,unix system v a practical guide 3rd edition,mark g sobell,0.9675414474189782,0.9951251064455521
bookbyte / norwest textbooks,080537566X,unix system 5 a practical guide by sobell 3rd edition,sobell mark g,0.9280766480694883,0.999508875092622
"pacific book exchange, llc",080537566X,unix system v a practical guide 3rd edition,sobell mark g,0.9560755363671141,0.999508875092622
beagle books,080537566X,unix system v a practical guide 3rd edition,sobell mark g,0.9717705654446077,0.999508875092622
book barn ltd,080537566X,unix system v a practical guide,mark sobell,0.8819320041635015,0.9831184052898737
bunches of books,080537566X,unix system v a practical guide 3rd edition,mark g sobell,0.9424276114238477,0.9951251064455521
"c. angela wykoff, bookseller",080537566X,unix system v a practical guide,sobell mark g,0.999508875092622,0.999508875092622
scholar's book outlet,080537566X,unix system v a practical guide third edition,sobel mark g,0.8914290039280067,0.9849416347874745
mary jane books,080537566X,unix system 5 a practical guide,sobell mark g,0.9564443546172635,0.999508875092622
chandler & wright,080537566X,unix system 5 a practical guide,sobell mark g,0.999508875092622,0.999508875092622
powell's  books,080537566X,unix system v a practical guide 3ed rel 42,sobell mark g,0.9257430697715145,0.999508875092622
lawson books,080537566X,unix system v a practical guide third edition,mark sobell,0.9868698738923908,0.9831184052898737
bingobooks2,080537566X,unix system 5 a practical guide,sobell mark g,0.9458860503624124,0.999508875092622
bingo books,080537566X,unix system 5 a practical guide 3rd ed,sobell mark g,0.9804223584911552,0.999508875092622
tacoma book center,080537566X,unix system v a practical guide third edition,sobell mark g,0.9251953041334348,0.999508875092622
ecampus.com,080537566X,unix system 5 a practical guide,sobell mark g,0.9361252860914566,0.999508875092622
textbooksnow,080537566X,practical guide to unix system vrel 42,sobell,0.7504402992037211,0.8960343032345912
opoe-abe books,080537566X,unix system vpractical guide,sobell,0.7348790216722247,0.8960343032345912
indoo.com,080537566X,unix system v a practical guide,sobell mark g,0.8993434329018792,0.999508875092622
textbookxdotcom,080537566X,unix system 5 a practical guide,mark g sobell,0.8293554590601047,0.9951251064455521
caiman,080537566X,usv 3e os,sobell mark g,0.8996170885289858,0.999508875092622
a1books,080537566X,unix system v a practical guide,sobell mark g,0.9107805611839029,0.999508875092622
paperbackshop-us,080537566X,unix system 5,sobell mark g,0.9242906149786049,0.999508875092622
books2anywhere.com,080537566X,unix system 5,sobell mark g,0.9588284623552487,0.999508875092622
papamedia.com,080537566X,unix system v a practical guide 3rd edition,mark g sobell,0.8733613942170575,0.9951251064455521
revaluation books,080537566X,unix system 5 a practical guide,sobell mark g,0.9237457492069083,0.999508875092622
limelight bookshop,080537566X,unix system v a practical guide,sobell mark g,0.8900841152974155,0.999508875092622
cobain llc,0131429019,the art of unix programming,eric s raymond,0.9553688685585955,0.9996877036457036
the e,0131429019,the art of unix programming,raymond eric s,0.9817995946949345,0.9999820068435437
happybook,0131429019,the art of unix programming,raymond eric s,0.9805213064180616,0.9999820068435437
enjoystudy,0131429019,the art of unix programming,raymond eric s,0.9766759766932226,0.9999820068435437
textbooksnow,0131429019,art of unix programming,raymond,0.7504402992037211,0.976332569504599
technischer overseas pvt. ltd.,0131429019,the art of unix programming,raymond,0.7558997565380648,0.976332569504599
ben artoge bookstore,0131429019,the art of unix programming,eric raymond,0.9772669484290841,0.9967001307695408
readmate,0131429019,the art of unix programming,raymond eric s,0.9869348099414434,0.9999820068435437
flybookstore,0131429019,the art of unix programming,raymond eric s,0.9695264955945525,0.9999820068435437
mesabooksales,0131429019,the art of unix programming,eric s raymond,0.9708032422477593,0.9996877036457036
tj's books,0131429019,art of unix programming the,raymond eric s,0.9999820068435437,0.9999820068435437
ecampus.com,0131429019,the art of unix programming,raymond eric s,0.9361252860914566,0.9999820068435437
powell's  books,0131429019,art of unix prog,raymond eric s,0.9257430697715145,0.9999820068435437
indoo.com,0131429019,art of unix programming the,raymond eric s,0.8993434329018792,0.9999820068435437
opoe-abe books,0131429019,art of unix programming,raymond,0.7348790216722247,0.976332569504599
a1books,0131429019,the art of unix programming,raymond eric s,0.9107805611839029,0.9999820068435437
textbookxdotcom,0131429019,the art of unix programming,eric s raymond,0.8293554590601047,0.9996877036457036
caiman,0131429019,art of unix programming,raymond eric s,0.8996170885289858,0.9999820068435437
odeon books,0131429019,the art of unix programming,eric s raymond,0.9671364973538183,0.9996877036457036
browns books,0131429019,the the,raymond eric s,0.9373390621133753,0.9999820068435437
paperbackworld.de,0131429019,the art of unix programming,eric s raymond,0.9267988211560819,0.9996877036457036
papamedia.com,0131429019,the art of unix programming,eric s raymond,0.8733613942170575,0.9996877036457036
orbidoo.de,0131429019,the art of unix programming,eric s raymond,0.9619132936147781,0.9996877036457036
versandantiquariat robert a. mueller,0131429019,the art of unix programming,raymond eric s,0.9570752949543444,0.9999820068435437
morgenstundt buch & kunst,0131429019,art of unix programming the,raymond eric s,0.9670759361031848,0.9999820068435437
aha-buch,0131429019,the art of unix programming,eric s raymond,0.9528824512486692,0.9996877036457036
marando.de versandbuchhandlung,0131429019,the art of unix programming,eric s raymond,0.9753370502912162,0.9996877036457036
books down under,0131429019,art of unix programming,raymond eric s,0.921980660671882,0.9999820068435437
books down under,0131429019,art of unix programming the,eric s raymond,0.921980660671882,0.9996877036457036
htbook,0131429019,the art of unix programming,eric s raymond,0.9092381214036427,0.9996877036457036
thebookcom,0131429019,the art of unix programming,raymond eric s,0.9386629220301413,0.9999820068435437
bobs books,0131429019,art of unix programming,raymond eric s,0.9211670314157427,0.9999820068435437
quartermelon,0131429019,the art of unix programming,raymond eric s,0.9282979715073033,0.9999820068435437
mellon's books,0131429019,art of unix programming,raymond eric s,0.9485798521716226,0.9999820068435437
englishbookservice.com gti gmbh,0131429019,art of unix programming the,raymond eric s,0.9683214339581027,0.9999820068435437
revaluation books,0131429019,the art of unix programming,raymond eric s,0.9237457492069083,0.9999820068435437
bobs books,0131429019,art of unix programming the,eric s raymond,0.9211670314157427,0.9996877036457036
free u.s. air shipping @ thebookcompany,0131429019,the art of unix programming,raymond eric s,0.9517191609826555,0.9999820068435437
stratford books,0131429019,the art of unix programming,raymond eric s,0.9388133668244624,0.9999820068435437
